source,raw_team,normalized_team,canonical_team,match_method
teamrankings,Quinnipiac,quinnipiac,Quinnipiac,cleaned
teamrankings,W Kentucky,w kentucky,Western KY,global_alias
teamrankings,Providence,providence,Providence,historical_exact
teamrankings,Manhattan,manhattan,Manhattan,historical_exact
teamrankings,UTSA,utsa,Texas San Antonio,global_alias
teamrankings,Evansville,evansville,Evansville,cleaned
teamrankings,Portland,portland,Portland,cleaned
teamrankings,Tenn Tech,tenn tech,Tenn Tech,cleaned
teamrankings,NJIT,njit,NJIT,cleaned
teamrankings,Arizona St,arizona st,Arizona St,cleaned
teamrankings,Boise St,boise st,Boise St,global_alias
teamrankings,UMass,umass,Massachusetts,global_alias
teamrankings,DePaul,depaul,DePaul,cleaned
teamrankings,Detroit Mercy,detroit mercy,Detroit,global_alias
teamrankings,Wichita St,wichita st,Wichita St,historical_exact
teamrankings,Norfolk St,norfolk st,Norfolk St,historical_exact
teamrankings,UTEP,utep,UTEP,cleaned
teamrankings,E Kentucky,e kentucky,E Kentucky,cleaned
teamrankings,Morehead St,morehead st,Morehead St,historical_exact
teamrankings,Illinois,illinois,Illinois,historical_exact
teamrankings,SMU,smu,SMU,historical_exact
teamrankings,Maryland,maryland,Maryland,historical_exact
teamrankings,Wake Forest,wake forest,Wake Forest,cleaned
teamrankings,Butler,butler,Butler,historical_exact
teamrankings,South Dakota,south dakota,South Dakota,cleaned
teamrankings,Louisville,louisville,Louisville,historical_exact
teamrankings,Robert Morris,robert morris,Robert Morris,historical_exact
teamrankings,Colorado,colorado,Colorado,historical_exact
teamrankings,Little Rock,little rock,Arkansas Little Rock,global_alias
teamrankings,Hou Christian,hou christian,Hou Christian,cleaned
teamrankings,NC Wilmington,nc wilmington,UNC Wilmington,global_alias
teamrankings,Saint Mary's,st mary s,St Marys,global_alias
teamrankings,Delaware St,delaware st,Delaware St,cleaned
teamrankings,Purdue FW,purdue fw,Purdue FW,cleaned
teamrankings,Baylor,baylor,Baylor,historical_exact
teamrankings,San Francisco,san francisco,San Francisco,historical_exact
teamrankings,Washington,washington,Washington,historical_exact
teamrankings,New Orleans,new orleans,New Orleans,cleaned
teamrankings,S Utah,s utah,S Utah,cleaned
teamrankings,N Arizona,n arizona,N Arizona,cleaned
teamrankings,Northeastern,northeastern,Northeastern,historical_exact
teamrankings,St Fran (NY),st fran,St Fran (NY),cleaned
teamrankings,UT Martin,ut martin,UT Martin,cleaned
teamrankings,Samford,samford,Samford,historical_exact
teamrankings,S Alabama,s alabama,S Alabama,cleaned
teamrankings,Oral Roberts,oral roberts,Oral Roberts,historical_exact
teamrankings,Seton Hall,seton hall,Seton Hall,historical_exact
teamrankings,SC Upstate,sc upstate,SC Upstate,cleaned
teamrankings,Texas So,texas so,Texas Southern,source_alias
teamrankings,N Kentucky,n kentucky,Northern Kentucky,global_alias
teamrankings,Lamar,lamar,Lamar,cleaned
teamrankings,Bucknell,bucknell,Bucknell,historical_exact
teamrankings,Miami,miami,Miami FL,global_alias
teamrankings,Valparaiso,valparaiso,Valparaiso,historical_exact
teamrankings,E Michigan,e michigan,E Michigan,cleaned
teamrankings,Georgia,georgia,Georgia,historical_exact
teamrankings,TCU,tcu,TCU,historical_exact
teamrankings,SE Missouri St,se missouri st,SE Missouri St,cleaned
teamrankings,UAB,uab,UAB,historical_exact
teamrankings,NC Greensboro,nc greensboro,NC Greensboro,cleaned
teamrankings,Princeton,princeton,Princeton,historical_exact
teamrankings,Grand Canyon,grand canyon,Grd Canyon,global_alias
teamrankings,Wagner,wagner,Wagner,historical_exact
teamrankings,Boston U,boston u,Boston University,global_alias
teamrankings,FGCU,fgcu,Florida Gulf Coast,global_alias
teamrankings,Elon,elon,Elon,cleaned
teamrankings,Texas A&M,texas a and m,Texas A&M,historical_exact
teamrankings,Dayton,dayton,Dayton,historical_exact
teamrankings,UCSB,ucsb,UCSB,cleaned
teamrankings,Syracuse,syracuse,Syracuse,historical_exact
teamrankings,Ohio,ohio,Ohio,historical_exact
teamrankings,New Mexico St,new mexico st,New Mexico St,historical_exact
teamrankings,SE Louisiana,se louisiana,SE Louisiana,cleaned
teamrankings,Maryland ES,maryland es,Maryland ES,cleaned
teamrankings,Auburn,auburn,Auburn,historical_exact
teamrankings,McNeese,mcneese,McNeese,historical_exact
teamrankings,LIU-Brooklyn,liu brooklyn,LIU-Brooklyn,cleaned
teamrankings,Akron,akron,Akron,historical_exact
teamrankings,Texas,texas,Texas,historical_exact
teamrankings,Memphis,memphis,Memphis,historical_exact
teamrankings,Creighton,creighton,Creighton,historical_exact
teamrankings,Green Bay,green bay,Wisconsin Green Bay,global_alias
teamrankings,St Bonaventure,st bonaventure,St Bonaventure,historical_exact
teamrankings,G Washington,g washington,George Washington,global_alias
teamrankings,Illinois St,illinois st,Illinois St,cleaned
teamrankings,J Madison,j madison,James Madison,global_alias
teamrankings,Prairie View,prairie view,Prairie View,cleaned
teamrankings,North Dakota,north dakota,North Dakota,historical_exact
teamrankings,Hampton,hampton,Hampton,historical_exact
teamrankings,Alabama,alabama,Alabama,historical_exact
teamrankings,USC,usc,USC,historical_exact
teamrankings,Lehigh,lehigh,Lehigh,historical_exact
teamrankings,Penn St,penn st,Penn St,cleaned
teamrankings,Rhode Island,rhode island,Rhode Island,historical_exact
teamrankings,UNLV,unlv,UNLV,historical_exact
teamrankings,Oklahoma St,oklahoma st,Oklahoma St,historical_exact
teamrankings,Florida St,florida st,Florida St,historical_exact
teamrankings,Pittsburgh,pittsburgh,Pittsburgh,historical_exact
teamrankings,California,california,California,historical_exact
teamrankings,Bowling Green,bowling green,Bowling Green,cleaned
teamrankings,Vermont,vermont,Vermont,historical_exact
teamrankings,Longwood,longwood,Longwood,historical_exact
teamrankings,UC Irvine,uc irvine,UC Irvine,historical_exact
teamrankings,Cleveland St,cleveland st,Cleveland St,historical_exact
teamrankings,Bryant,bryant,Bryant,historical_exact
teamrankings,Utah St,utah st,Utah St,global_alias
teamrankings,Miami OH,miami oh,Miami OH,cleaned
teamrankings,F Dickinson,f dickinson,F Dickinson,cleaned
teamrankings,Kent St,kent st,Kent St,cleaned
teamrankings,Mercer,mercer,Mercer,historical_exact
teamrankings,Richmond,richmond,Richmond,historical_exact
teamrankings,Indiana St,indiana st,Indiana St,historical_exact
teamrankings,Delaware,delaware,Delaware,historical_exact
teamrankings,Troy,troy,Troy,historical_exact
teamrankings,Temple,temple,Temple,historical_exact
teamrankings,Texas A&M-CC,texas a and m cc,Texas A&M Corpus Chris?,global_alias
teamrankings,Boston College,boston college,Boston College,cleaned
teamrankings,Canisius,canisius,Canisius,cleaned
teamrankings,UCF,ucf,UCF,cleaned
teamrankings,Georgia So,georgia so,Georgia So,cleaned
teamrankings,New Hampshire,new hampshire,New Hampshire,cleaned
teamrankings,Long Beach St,long beach st,Long Beach St,historical_exact
teamrankings,Yale,yale,Yale,historical_exact
teamrankings,Wofford,wofford,Wofford,historical_exact
teamrankings,SIU Edward,siu edward,SIUE,global_alias
teamrankings,Virginia,virginia,Virginia,historical_exact
teamrankings,Albany,albany,Albany,historical_exact
teamrankings,Marshall,marshall,Marshall,historical_exact
teamrankings,Virginia Tech,virginia tech,Virginia Tech,historical_exact
teamrankings,C Arkansas,c arkansas,C Arkansas,cleaned
teamrankings,Colgate,colgate,Colgate,historical_exact
teamrankings,Weber St,weber st,Weber St,historical_exact
teamrankings,Rider,rider,Rider,cleaned
teamrankings,N Iowa,n iowa,Northern Iowa,global_alias
teamrankings,Milwaukee,milwaukee,Wisconsin Milwaukee,global_alias
teamrankings,Marquette,marquette,Marquette,historical_exact
teamrankings,Brown,brown,Brown,cleaned
teamrankings,N Illinois,n illinois,N Illinois,cleaned
teamrankings,Old Dominion,old dominion,Old Dominion,historical_exact
teamrankings,NC Central,nc central,North Carolina Central,global_alias
teamrankings,Stetson,stetson,Stetson,historical_exact
teamrankings,Holy Cross,holy cross,Holy Cross,historical_exact
teamrankings,Air Force,air force,Air Force,cleaned
teamrankings,Monmouth,monmouth,Monmouth,cleaned
teamrankings,South Carolina,south carolina,S Carolina,global_alias
teamrankings,Stony Brook,stony brook,Stony Brook,historical_exact
teamrankings,Rice,rice,Rice,cleaned
teamrankings,San Diego,san diego,San Diego,cleaned
teamrankings,Houston,houston,Houston,historical_exact
teamrankings,Niagara,niagara,Niagara,cleaned
teamrankings,N Dakota St,n dakota st,N Dakota St,historical_exact
teamrankings,Tulsa,tulsa,Tulsa,historical_exact
teamrankings,N Texas,n texas,N Texas,cleaned
teamrankings,Kansas City,kansas city,Kansas City,cleaned
teamrankings,CS Northridge,cs northridge,CS Northridge,cleaned
teamrankings,Ball St,ball st,Ball St,cleaned
teamrankings,UConn,uconn,Connecticut,global_alias
teamrankings,Austin Peay,austin peay,Austin Peay,historical_exact
teamrankings,Fordham,fordham,Fordham,cleaned
teamrankings,Miss Valley St,miss valley st,Miss Valley St,cleaned
teamrankings,Michigan,michigan,Michigan,historical_exact
teamrankings,UC Riverside,uc riverside,UC Riverside,cleaned
teamrankings,Florida,florida,Florida,historical_exact
teamrankings,Idaho St,idaho st,Idaho St,cleaned
teamrankings,Illinois Chicago,illinois chicago,Illinois Chicago,cleaned
teamrankings,CS Fullerton,cs fullerton,CS Fullerton,cleaned
teamrankings,App State,app state,App State,cleaned
teamrankings,Northwestern,northwestern,Northwestern,historical_exact
teamrankings,Montana St,montana st,Montana St,global_alias
teamrankings,Alcorn St,alcorn st,Alcorn St,cleaned
teamrankings,Arkansas St,arkansas st,Arkansas St,cleaned
teamrankings,Fresno St,fresno st,Fresno St,historical_exact
teamrankings,Georgia Tech,georgia tech,Georgia Tech,historical_exact
teamrankings,Tennessee,tennessee,Tennessee,historical_exact
teamrankings,Dartmouth,dartmouth,Dartmouth,cleaned
teamrankings,George Mason,george mason,George Mason,historical_exact
teamrankings,Nicholls,nicholls,Nicholls,cleaned
teamrankings,La Salle,la salle,La Salle,historical_exact
teamrankings,Jacksonville,jacksonville,Jacksonville,cleaned
teamrankings,St Francis PA,st francis pa,St Francis PA,historical_exact
teamrankings,Harvard,harvard,Harvard,historical_exact
teamrankings,Wright St,wright st,Wright St,historical_exact
teamrankings,E Illinois,e illinois,E Illinois,cleaned
teamrankings,Columbia,columbia,Columbia,cleaned
teamrankings,Mt St Mary's,mt st mary s,Mount St Marys,global_alias
teamrankings,Middle Tenn,middle tenn,Middle Tenn,cleaned
teamrankings,Pacific,pacific,Pacific,historical_exact
teamrankings,Kansas St,kansas st,Kansas St,cleaned
teamrankings,Tulane,tulane,Tulane,cleaned
teamrankings,Furman,furman,Furman,historical_exact
teamrankings,Pepperdine,pepperdine,Pepperdine,cleaned
teamrankings,Clemson,clemson,Clemson,historical_exact
teamrankings,Santa Clara,santa clara,Santa Clara,cleaned
teamrankings,Southern,southern,Southern,historical_exact
teamrankings,Towson,towson,Towson,cleaned
teamrankings,Florida Atlantic,florida atlantic,Fla Atlantic,global_alias
teamrankings,The Citadel,citadel,The Citadel,cleaned
teamrankings,Denver,denver,Denver,cleaned
teamrankings,Cincinnati,cincinnati,Cincinnati,historical_exact
teamrankings,Loyola Chi,loyola chi,Loyola Chi,cleaned
teamrankings,E Carolina,e carolina,E Carolina,cleaned
teamrankings,UL Monroe,ul monroe,UL Monroe,cleaned
teamrankings,Florida Intl,florida intl,Florida Intl,cleaned
teamrankings,New Mexico,new mexico,New Mexico,historical_exact
teamrankings,Campbell,campbell,Campbell,cleaned
teamrankings,Mississippi St,mississippi st,Mississippi St,global_alias
teamrankings,Kennesaw St,kennesaw st,Kennesaw St.,historical_exact
teamrankings,Saint Joseph's,st joseph s,St Josephs,global_alias
teamrankings,Liberty,liberty,Liberty,historical_exact
teamrankings,San Diego St,san diego st,San Diego St,global_alias
teamrankings,Loyola Mymt,loyola mymt,Loyola Mymt,cleaned
teamrankings,Seattle,seattle,Seattle,cleaned
teamrankings,Nebraska,nebraska,Nebraska,historical_exact
teamrankings,CS Bakersfield,cs bakersfield,CS Bakersfield,cleaned
teamrankings,Alabama A&M,alabama a and m,Alabama A&M,cleaned
teamrankings,Morgan St,morgan st,Morgan St,cleaned
teamrankings,Wyoming,wyoming,Wyoming,historical_exact
teamrankings,Hartford,hartford,Hartford,historical_exact
teamrankings,Saint Peter's,st peter s,St Peters,global_alias
teamrankings,Marist,marist,Marist,cleaned
teamrankings,S Florida,s florida,S Florida,cleaned
teamrankings,Jacksonville St,jacksonville st,Jacksonville St,historical_exact
teamrankings,Abl Christian,abl christian,Abl Christian,cleaned
teamrankings,Texas Tech,texas tech,Texas Tech,historical_exact
teamrankings,W Illinois,w illinois,W Illinois,cleaned
teamrankings,Navy,navy,Navy,cleaned
teamrankings,IU Indy,iu indy,IU Indy,cleaned
teamrankings,Cornell,cornell,Cornell,cleaned
teamrankings,Jackson St,jackson st,Jackson St,cleaned
teamrankings,Howard,howard,Howard,historical_exact
teamrankings,Maine,maine,Maine,cleaned
teamrankings,Penn,penn,Pennsylvania,global_alias
teamrankings,Oregon St,oregon st,Oregon St,historical_exact
teamrankings,Missouri,missouri,Missouri,historical_exact
teamrankings,UMass Lowell,umass lowell,UMass Lowell,cleaned
teamrankings,Drexel,drexel,Drexel,historical_exact
teamrankings,Texas St,texas st,Texas St,cleaned
teamrankings,Cal Poly,cal poly,Cal Poly,historical_exact
teamrankings,AR-Pine Bluff,ar pine bluff,AR-Pine Bluff,cleaned
teamrankings,UT Rio Grande,ut rio grande,UT Rio Grande,cleaned
teamrankings,Fairfield,fairfield,Fairfield,cleaned
teamrankings,Presbyterian,presbyterian,Presbyterian,cleaned
teamrankings,Nevada,nevada,Nevada,historical_exact
teamrankings,Rutgers,rutgers,Rutgers,historical_exact
teamrankings,C Connecticut,c connecticut,C Connecticut,cleaned
teamrankings,S Illinois,s illinois,S Illinois,cleaned
teamrankings,Saint Louis,st louis,St Louis,historical_exact
teamrankings,Missouri St,missouri st,Missouri St,cleaned
teamrankings,Southern Miss,southern miss,Southern Mississippi,global_alias
teamrankings,Loyola MD,loyola md,Loyola Maryland,global_alias
teamrankings,American,american,American,historical_exact
teamrankings,Drake,drake,Drake,historical_exact
teamrankings,Charleston,charleston,College of Charleston,global_alias
teamrankings,S Carolina St,s carolina st,S Carolina St,cleaned
teamrankings,NC A&T,nc a and t,North Carolina A&T,global_alias
teamrankings,Utah Valley,utah valley,Utah Valley,cleaned
teamrankings,Binghamton,binghamton,Binghamton,cleaned
teamrankings,Bethune,bethune,Bethune,cleaned
teamrankings,Bradley,bradley,Bradley,historical_exact
teamrankings,UMBC,umbc,UMBC,historical_exact
teamrankings,Tennessee St,tennessee st,Tennessee St,cleaned
teamrankings,Savannah St,savannah st,Savannah St,cleaned
teamrankings,Florida A&M,florida a and m,Florida A&M,cleaned
teamrankings,Chicago St,chicago st,Chicago St,cleaned
teamrankings,San Jose St,san jose st,San Jose St,cleaned
teamrankings,Grambling,grambling,Grambling,historical_exact
