source,raw_team,normalized_team,canonical_team,match_method
teamrankings,Tennessee,tennessee,Tennessee,historical_exact
teamrankings,Butler,butler,Butler,historical_exact
teamrankings,C Arkansas,c arkansas,C Arkansas,cleaned
teamrankings,UNLV,unlv,UNLV,historical_exact
teamrankings,N Dakota St,n dakota st,N Dakota St,historical_exact
teamrankings,Austin Peay,austin peay,Austin Peay,historical_exact
teamrankings,Michigan St,michigan st,Michigan St,global_alias
teamrankings,Bellarmine,bellarmine,Bellarmine,cleaned
teamrankings,Wake Forest,wake forest,Wake Forest,cleaned
teamrankings,Weber St,weber st,Weber St,historical_exact
teamrankings,Virginia Tech,virginia tech,Virginia Tech,historical_exact
teamrankings,Hawai'i,hawai i,Hawaii,global_alias
teamrankings,Cleveland St,cleveland st,Cleveland St,historical_exact
teamrankings,Wofford,wofford,Wofford,historical_exact
teamrankings,Xavier,xavier,Xavier,historical_exact
teamrankings,TCU,tcu,TCU,historical_exact
teamrankings,Troy,troy,Troy,historical_exact
teamrankings,UAB,uab,UAB,historical_exact
teamrankings,Indiana,indiana,Indiana,historical_exact
teamrankings,Tennessee St,tennessee st,Tennessee St,global_alias
teamrankings,South Dakota,south dakota,South Dakota,cleaned
teamrankings,W Kentucky,w kentucky,Western KY,global_alias
teamrankings,USC,usc,USC,historical_exact
teamrankings,Samford,samford,Samford,historical_exact
teamrankings,UCLA,ucla,UCLA,historical_exact
teamrankings,Florida Intl,florida intl,Florida Intl,cleaned
teamrankings,Utah Valley,utah valley,Utah Valley,cleaned
teamrankings,E Washington,e washington,Eastern Washington,global_alias
teamrankings,Mississippi St,mississippi st,Mississippi St,global_alias
teamrankings,Saint Mary's,st mary s,St Marys,global_alias
teamrankings,Lipscomb,lipscomb,Lipscomb,historical_exact
teamrankings,Buffalo,buffalo,Buffalo,historical_exact
teamrankings,UConn,uconn,Connecticut,global_alias
teamrankings,E Kentucky,e kentucky,E Kentucky,cleaned
teamrankings,Boise St,boise st,Boise St,global_alias
teamrankings,California,california,California,historical_exact
teamrankings,Bradley,bradley,Bradley,historical_exact
teamrankings,Nebraska,nebraska,Nebraska,historical_exact
teamrankings,Florida Atlantic,florida atlantic,Fla Atlantic,global_alias
teamrankings,Villanova,villanova,Villanova,historical_exact
teamrankings,Houston,houston,Houston,historical_exact
teamrankings,N Florida,n florida,North Florida,global_alias
teamrankings,Washington,washington,Washington,historical_exact
teamrankings,Wichita St,wichita st,Wichita St,historical_exact
teamrankings,Duquesne,duquesne,Duquesne,historical_exact
teamrankings,San Diego St,san diego st,San Diego St,global_alias
teamrankings,McNeese,mcneese,McNeese,historical_exact
teamrankings,E Tennessee St,e tennessee st,E Tennessee St,cleaned
teamrankings,Robert Morris,robert morris,Robert Morris,historical_exact
teamrankings,Elon,elon,Elon,cleaned
teamrankings,Bowling Green,bowling green,Bowling Green,cleaned
teamrankings,Ohio,ohio,Ohio,historical_exact
teamrankings,UCSB,ucsb,UCSB,cleaned
teamrankings,Idaho,idaho,Idaho,cleaned
teamrankings,NC Greensboro,nc greensboro,NC Greensboro,cleaned
teamrankings,FGCU,fgcu,Florida Gulf Coast,global_alias
teamrankings,Richmond,richmond,Richmond,historical_exact
teamrankings,Wyoming,wyoming,Wyoming,historical_exact
teamrankings,Arizona St,arizona st,Arizona St,cleaned
teamrankings,W Carolina,w carolina,W Carolina,cleaned
teamrankings,Detroit Mercy,detroit mercy,Detroit,global_alias
teamrankings,Liberty,liberty,Liberty,historical_exact
teamrankings,Southern,southern,Southern,historical_exact
teamrankings,St Bonaventure,st bonaventure,St Bonaventure,historical_exact
teamrankings,UC Davis,uc davis,UC Davis,historical_exact
teamrankings,Campbell,campbell,Campbell,cleaned
teamrankings,Stanford,stanford,Stanford,historical_exact
teamrankings,Nevada,nevada,Nevada,historical_exact
teamrankings,Longwood,longwood,Longwood,historical_exact
teamrankings,Sacramento St,sacramento st,Sacramento St,cleaned
teamrankings,Mississippi,mississippi,Mississippi,source_alias
teamrankings,Prairie View,prairie view,Prairie View,cleaned
teamrankings,Montana,montana,Montana,historical_exact
teamrankings,Old Dominion,old dominion,Old Dominion,historical_exact
teamrankings,Montana St,montana st,Montana St,global_alias
teamrankings,Washington St,washington st,Washington St,global_alias
teamrankings,Kansas,kansas,Kansas,historical_exact
teamrankings,Grand Canyon,grand canyon,Grd Canyon,global_alias
teamrankings,Colgate,colgate,Colgate,historical_exact
teamrankings,UMBC,umbc,UMBC,historical_exact
teamrankings,W Georgia,w georgia,W Georgia,cleaned
teamrankings,NC Wilmington,nc wilmington,UNC Wilmington,global_alias
teamrankings,Charleston,charleston,College of Charleston,global_alias
teamrankings,Memphis,memphis,Memphis,historical_exact
teamrankings,Iowa,iowa,Iowa,historical_exact
teamrankings,Colorado St,colorado st,Colorado St,historical_exact
teamrankings,Marquette,marquette,Marquette,historical_exact
teamrankings,Creighton,creighton,Creighton,historical_exact
teamrankings,Youngstown St,youngstown st,Youngstown St,cleaned
teamrankings,Furman,furman,Furman,historical_exact
teamrankings,Howard,howard,Howard,historical_exact
teamrankings,Syracuse,syracuse,Syracuse,historical_exact
teamrankings,South Carolina,south carolina,S Carolina,global_alias
teamrankings,Columbia,columbia,Columbia,cleaned
teamrankings,Northeastern,northeastern,Northeastern,historical_exact
teamrankings,Utah Tech,utah tech,Utah Tech,cleaned
teamrankings,J Madison,j madison,James Madison,global_alias
teamrankings,Milwaukee,milwaukee,Wisconsin Milwaukee,global_alias
teamrankings,SF Austin,sf austin,SF Austin,historical_exact
teamrankings,Boston U,boston u,Boston University,global_alias
teamrankings,Penn,penn,Pennsylvania,global_alias
teamrankings,Illinois St,illinois st,Illinois St,cleaned
teamrankings,Bethune,bethune,Bethune,cleaned
teamrankings,New Orleans,new orleans,New Orleans,cleaned
teamrankings,Hofstra,hofstra,Hofstra,cleaned
teamrankings,UCSD,ucsd,UC San Diego,global_alias
teamrankings,Notre Dame,notre dame,Notre Dame,historical_exact
teamrankings,S Dakota St,s dakota st,S Dakota St,historical_exact
teamrankings,Lindenwood,lindenwood,Lindenwood,cleaned
teamrankings,Dayton,dayton,Dayton,historical_exact
teamrankings,Sacred Heart,sacred heart,Sacred Heart,cleaned
teamrankings,Utah,utah,Utah,historical_exact
teamrankings,UC Irvine,uc irvine,UC Irvine,historical_exact
teamrankings,North Dakota,north dakota,North Dakota,historical_exact
teamrankings,Purdue FW,purdue fw,Purdue FW,cleaned
teamrankings,Quinnipiac,quinnipiac,Quinnipiac,cleaned
teamrankings,Clemson,clemson,Clemson,historical_exact
teamrankings,Chattanooga,chattanooga,Chattanooga,historical_exact
teamrankings,Navy,navy,Navy,cleaned
teamrankings,LIU,liu,Long Island Brooklyn,global_alias
teamrankings,AR-Pine Bluff,ar pine bluff,AR-Pine Bluff,cleaned
teamrankings,Illinois Chicago,illinois chicago,Illinois Chicago,cleaned
teamrankings,Southern Miss,southern miss,Southern Mississippi,global_alias
teamrankings,San Francisco,san francisco,San Francisco,historical_exact
teamrankings,Portland St,portland st,Portland St,cleaned
teamrankings,Drake,drake,Drake,historical_exact
teamrankings,Green Bay,green bay,Wisconsin Green Bay,global_alias
teamrankings,W Michigan,w michigan,W Michigan,cleaned
teamrankings,Omaha,omaha,Omaha,historical_exact
teamrankings,Texas So,texas so,Texas Southern,source_alias
teamrankings,New Mexico St,new mexico st,New Mexico St,historical_exact
teamrankings,NC A&T,nc a and t,North Carolina A&T,global_alias
teamrankings,Iona,iona,Iona,historical_exact
teamrankings,Georgia Tech,georgia tech,Georgia Tech,historical_exact
teamrankings,UT Rio Grande,ut rio grande,UT Rio Grande,cleaned
teamrankings,Penn St,penn st,Penn St,cleaned
teamrankings,Loyola MD,loyola md,Loyola Maryland,global_alias
teamrankings,Idaho St,idaho st,Idaho St,cleaned
teamrankings,Georgetown,georgetown,Georgetown,historical_exact
teamrankings,Middle Tenn,middle tenn,Middle Tenn,cleaned
teamrankings,S Alabama,s alabama,S Alabama,cleaned
teamrankings,SE Missouri St,se missouri st,SE Missouri St,cleaned
teamrankings,Long Beach St,long beach st,Long Beach St,historical_exact
teamrankings,Northwestern,northwestern,Northwestern,historical_exact
teamrankings,Cincinnati,cincinnati,Cincinnati,historical_exact
teamrankings,Dartmouth,dartmouth,Dartmouth,cleaned
teamrankings,Missouri St,missouri st,Missouri St,cleaned
teamrankings,Cal Baptist,cal baptist,Cal Baptist,cleaned
teamrankings,Temple,temple,Temple,historical_exact
teamrankings,Charlotte,charlotte,Charlotte,cleaned
teamrankings,Fairfield,fairfield,Fairfield,cleaned
teamrankings,George Mason,george mason,George Mason,historical_exact
teamrankings,San Diego,san diego,San Diego,cleaned
teamrankings,S Illinois,s illinois,S Illinois,cleaned
teamrankings,Tarleton St,tarleton st,Tarleton St,cleaned
teamrankings,Manhattan,manhattan,Manhattan,historical_exact
teamrankings,Lehigh,lehigh,Lehigh,historical_exact
teamrankings,Fresno St,fresno st,Fresno St,historical_exact
teamrankings,Le Moyne,le moyne,Le Moyne,cleaned
teamrankings,S Utah,s utah,S Utah,cleaned
teamrankings,Loyola Mymt,loyola mymt,Loyola Mymt,cleaned
teamrankings,Vermont,vermont,Vermont,historical_exact
teamrankings,Portland,portland,Portland,cleaned
teamrankings,Tulane,tulane,Tulane,cleaned
teamrankings,Rice,rice,Rice,cleaned
teamrankings,Saint Joseph's,st joseph s,St Josephs,global_alias
teamrankings,Monmouth,monmouth,Monmouth,cleaned
teamrankings,Morehead St,morehead st,Morehead St,historical_exact
teamrankings,CS Bakersfield,cs bakersfield,CS Bakersfield,cleaned
teamrankings,American,american,American,historical_exact
teamrankings,Stetson,stetson,Stetson,historical_exact
teamrankings,Texas St,texas st,Texas St,cleaned
teamrankings,NC Asheville,nc asheville,NC Asheville,cleaned
teamrankings,Oral Roberts,oral roberts,Oral Roberts,historical_exact
teamrankings,Coastal Car,coastal car,Coastal Carolina,global_alias
teamrankings,Morgan St,morgan st,Morgan St,cleaned
teamrankings,UMass Lowell,umass lowell,UMass Lowell,cleaned
teamrankings,UL Monroe,ul monroe,UL Monroe,cleaned
teamrankings,Indiana St,indiana st,Indiana St,historical_exact
teamrankings,C Michigan,c michigan,C Michigan,cleaned
teamrankings,Norfolk St,norfolk st,Norfolk St,historical_exact
teamrankings,UC Riverside,uc riverside,UC Riverside,cleaned
teamrankings,E Carolina,e carolina,E Carolina,cleaned
teamrankings,Alabama St,alabama st,Alabama St,global_alias
teamrankings,Alabama A&M,alabama a and m,Alabama A&M,cleaned
teamrankings,Pacific,pacific,Pacific,historical_exact
teamrankings,Valparaiso,valparaiso,Valparaiso,historical_exact
teamrankings,Oregon St,oregon st,Oregon St,historical_exact
teamrankings,SC Upstate,sc upstate,SC Upstate,cleaned
teamrankings,Nicholls,nicholls,Nicholls,cleaned
teamrankings,Oregon,oregon,Oregon,historical_exact
teamrankings,Army,army,Army,cleaned
teamrankings,San Jose St,san jose st,San Jose St,cleaned
teamrankings,Stony Brook,stony brook,Stony Brook,historical_exact
teamrankings,Rutgers,rutgers,Rutgers,historical_exact
teamrankings,C Connecticut,c connecticut,C Connecticut,cleaned
teamrankings,Siena,siena,Siena,cleaned
teamrankings,Pittsburgh,pittsburgh,Pittsburgh,historical_exact
teamrankings,Incarnate Word,incarnate word,Incarnate Word,cleaned
teamrankings,Pepperdine,pepperdine,Pepperdine,cleaned
teamrankings,Seton Hall,seton hall,Seton Hall,historical_exact
teamrankings,Tenn Tech,tenn tech,Tenn Tech,cleaned
teamrankings,DePaul,depaul,DePaul,cleaned
teamrankings,Jackson St,jackson st,Jackson St,cleaned
teamrankings,E Michigan,e michigan,E Michigan,cleaned
teamrankings,St Francis PA,st francis pa,St Francis PA,historical_exact
teamrankings,Minnesota,minnesota,Minnesota,historical_exact
teamrankings,Florida A&M,florida a and m,Florida A&M,cleaned
teamrankings,Presbyterian,presbyterian,Presbyterian,cleaned
teamrankings,Jacksonville St,jacksonville st,Jacksonville St,historical_exact
teamrankings,Rhode Island,rhode island,Rhode Island,historical_exact
teamrankings,Harvard,harvard,Harvard,historical_exact
teamrankings,Seattle,seattle,Seattle,cleaned
teamrankings,Maryland,maryland,Maryland,historical_exact
teamrankings,Wagner,wagner,Wagner,historical_exact
teamrankings,Davidson,davidson,Davidson,historical_exact
teamrankings,Jacksonville,jacksonville,Jacksonville,cleaned
teamrankings,App State,app state,App State,cleaned
teamrankings,Saint Peter's,st peter s,St Peters,global_alias
teamrankings,West Virginia,west virginia,West Virginia,historical_exact
teamrankings,N Texas,n texas,N Texas,cleaned
teamrankings,Lafayette,lafayette,Lafayette,historical_exact
teamrankings,N Iowa,n iowa,Northern Iowa,global_alias
teamrankings,Grambling,grambling,Grambling,historical_exact
teamrankings,Marist,marist,Marist,cleaned
teamrankings,Little Rock,little rock,Arkansas Little Rock,global_alias
teamrankings,Albany,albany,Albany,historical_exact
teamrankings,Merrimack,merrimack,Merrimack,cleaned
teamrankings,Texas A&M-CC,texas a and m cc,Texas A&M Corpus Chris?,global_alias
teamrankings,VMI,vmi,VMI,cleaned
teamrankings,Georgia St,georgia st,Georgia St,historical_exact
teamrankings,Lamar,lamar,Lamar,cleaned
teamrankings,The Citadel,citadel,The Citadel,cleaned
teamrankings,Mercyhurst,mercyhurst,Mercyhurst,cleaned
teamrankings,N Arizona,n arizona,N Arizona,cleaned
teamrankings,Hampton,hampton,Hampton,historical_exact
teamrankings,Abl Christian,abl christian,Abl Christian,cleaned
teamrankings,Mt St Mary's,mt st mary s,Mount St Marys,global_alias
teamrankings,Holy Cross,holy cross,Holy Cross,historical_exact
teamrankings,Delaware,delaware,Delaware,historical_exact
teamrankings,N Alabama,n alabama,N Alabama,cleaned
teamrankings,Louisiana Tech,louisiana tech,Louisiana Tech,cleaned
teamrankings,UT Martin,ut martin,UT Martin,cleaned
teamrankings,UT Arlington,ut arlington,UT Arlington,cleaned
teamrankings,SIU Edward,siu edward,SIUE,global_alias
teamrankings,NC Central,nc central,North Carolina Central,global_alias
teamrankings,Fordham,fordham,Fordham,cleaned
teamrankings,Princeton,princeton,Princeton,historical_exact
teamrankings,S Carolina St,s carolina st,S Carolina St,cleaned
teamrankings,Boston College,boston college,Boston College,cleaned
teamrankings,Bucknell,bucknell,Bucknell,historical_exact
teamrankings,Drexel,drexel,Drexel,historical_exact
teamrankings,UTSA,utsa,Texas San Antonio,global_alias
teamrankings,Brown,brown,Brown,cleaned
teamrankings,E Texas A&M,e texas a and m,E Texas A&M,cleaned
teamrankings,Towson,towson,Towson,cleaned
teamrankings,S Indiana,s indiana,S Indiana,cleaned
teamrankings,Kansas City,kansas city,Kansas City,cleaned
teamrankings,Alcorn St,alcorn st,Alcorn St,cleaned
teamrankings,La Salle,la salle,La Salle,historical_exact
teamrankings,Loyola Chi,loyola chi,Loyola Chi,cleaned
teamrankings,Binghamton,binghamton,Binghamton,cleaned
teamrankings,New Hampshire,new hampshire,New Hampshire,cleaned
teamrankings,UTEP,utep,UTEP,cleaned
teamrankings,N Illinois,n illinois,N Illinois,cleaned
teamrankings,Hou Christian,hou christian,Hou Christian,cleaned
teamrankings,Gardner-Webb,gardner webb,Gardner Webb,historical_exact
teamrankings,NJIT,njit,NJIT,cleaned
teamrankings,Ball St,ball st,Ball St,cleaned
teamrankings,NW State,nw state,NW State,cleaned
teamrankings,Evansville,evansville,Evansville,cleaned
teamrankings,Chicago St,chicago st,Chicago St,cleaned
teamrankings,F Dickinson,f dickinson,F Dickinson,cleaned
teamrankings,SE Louisiana,se louisiana,SE Louisiana,cleaned
teamrankings,E Illinois,e illinois,E Illinois,cleaned
teamrankings,Coppin St,coppin st,Coppin St,cleaned
teamrankings,Stonehill,stonehill,Stonehill,cleaned
teamrankings,Louisiana,louisiana,Louisiana Lafayette,global_alias
teamrankings,Niagara,niagara,Niagara,cleaned
teamrankings,Miss Valley St,miss valley st,Miss Valley St,cleaned
teamrankings,W Illinois,w illinois,W Illinois,cleaned
teamrankings,Bryant,bryant,Bryant,historical_exact
teamrankings,Rider,rider,Rider,cleaned
teamrankings,Maryland ES,maryland es,Maryland ES,cleaned
teamrankings,Canisius,canisius,Canisius,cleaned
teamrankings,Air Force,air force,Air Force,cleaned
teamrankings,New Haven,new haven,New Haven,cleaned
teamrankings,Maine,maine,Maine,cleaned
teamrankings,Delaware St,delaware st,Delaware St,cleaned
